filename,satellite_name,satellite_norad_id,time_enters,time_leaves,azimuth_enters,altitude_enters,azimuth_leaves,altitude_leaves
command_line_input,STARLETTE,7646,2026-02-04T19:28:40Z,2026-02-04T19:29:00Z,355.03,49.72,4.96,48.96
command_line_input,STELLA,22824,2026-02-04T15:47:26Z,2026-02-04T15:47:35Z,356.86,43.11,355.12,45.67
command_line_input,SENTINEL 3B,43437,2026-02-04T16:03:39Z,2026-02-04T16:04:06Z,4.92,43.87,1.40,52.66
command_line_input,SWARM A,39452,2026-02-03T03:47:38Z,2026-02-03T03:47:54Z,356.09,52.89,357.57,43.34
command_line_input,LAGEOS 1,8820,2026-02-03T01:34:14Z,2026-02-03T01:36:40Z,4.99,46.16,356.04,43.00
command_line_input,LAGEOS 1,8820,2026-02-03T20:39:27Z,2026-02-03T20:42:08Z,4.98,46.03,355.06,50.49
command_line_input,STARLETTE,7646,2026-02-03T20:58:44Z,2026-02-03T20:59:04Z,355.22,48.37,4.60,48.93
command_line_input,STELLA,22824,2026-02-03T02:24:08Z,2026-02-03T02:24:38Z,359.49,52.74,355.35,43.10
command_line_input,LARETS,27944,2026-02-03T22:04:40Z,2026-02-03T22:05:06Z,0.91,43.04,355.36,52.72
command_line_input,SWARM B,39451,2026-01-26T22:50:15Z,2026-01-26T22:50:33Z,0.25,52.50,0.37,43.07
command_line_input,LAGEOS 1,8820,2026-01-26T01:54:13Z,2026-01-26T01:56:36Z,4.97,46.09,356.18,43.02
command_line_input,LAGEOS 1,8820,2026-01-26T20:59:26Z,2026-01-26T21:02:07Z,4.98,46.10,355.05,50.59
command_line_input,STARLETTE,7646,2026-01-26T23:52:44Z,2026-01-26T23:53:04Z,355.11,51.46,4.78,52.32
